parrot_id,short_id,name,content_type,home_country,country,average_demand,peak_demand,market_standing,market_travelability_index
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CH,0.005741096650856074,0.14610366734269167,Below Average,0.0006564767324686895
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,BE,0.005655993970832499,0.2485282174029208,Below Average,0.0006467455029312327
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,PR,0.005576526544204399,0.6791379157125577,Below Average,0.0006376586472757489
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CY,0.005229393475634595,0.1706501608708037,Below Average,0.0005979650492673346
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,TR,0.005105081127303251,0.48295161906715006,Below Average,0.0005837503148357342
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,TN,0.005068838822457457,0.36309133592385195,Below Average,0.0005796061188207179
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,DK,0.004640939923555735,0.2414830400806892,Below Average,0.0005306771966894268
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CN,0.00452301295660555,0.15501496828939737,Below Average,0.0005171926109662694
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CO,0.0045001786397927835,0.17473018089830913,Below Average,0.0005145815771166364
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,NO,0.004454205079131152,0.21746612601411228,Below Average,0.0005093246419492763
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,AT,0.004443027358475567,0.07662665355542063,Below Average,0.0005080465039943384
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,FI,0.004189610210705769,0.9370572257468659,Below Average,0.0004790690330969192
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,SK,0.0040623297314845595,0.6800763836272973,Below Average,0.0004645149020331739
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,UA,0.0033468136868967427,0.25037506206743165,Below Average,0.00038269784450116224
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,IL,0.003254341829474259,0.08218509064313778,Below Average,0.0003721239722084931
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,VN,0.003187617487521748,0.9528488321231161,Below Average,0.00036449424906586384
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,EE,0.0031226237952000973,0.4531480807111682,Below Average,0.00035706242038204775
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,GR,0.003120988648796858,0.2436903817916182,Below Average,0.0003568754464233797
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,HK,0.0031149846239974,0.34743978291896466,Below Average,0.00035618890466634077
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CZ,0.002971296436190237,0.30666497997807435,Below Average,0.00033975860262432095
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,PT,0.0029558597455407415,0.36105027619086333,Below Average,0.0003379934645585474
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,EC,0.00275809052057797,0.14359932322555777,Below Average,0.00031537916236472075
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,VE,0.0024621562351014176,0.2790066396760397,Below Average,0.0002815399876268883
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,NZ,0.0024476251837725676,0.2037517330012657,Below Average,0.00027987840663011554
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CL,0.0023113388645499694,0.17409278881254317,Below Average,0.0002642944854797731
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,KR,0.00224932738360419,0.22601243249751576,Below Average,0.0002572036634883406
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,JO,0.0016976615569698865,0.1618299865612954,Below Average,0.00019412237409225915
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,SA,0.0015922858408890983,0.10591050923184295,Below Average,0.00018207298527663123
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,HU,0.0013597410717720642,0.07576102624226162,Below Average,0.00015548220663856864
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,BA,0.0013330285891311779,0.25157053759463666,Below Average,0.0001524277164624451
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,DZ,0.0012083972483414578,0.01173223038718819,Below Average,0.00013817650622500256
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,SI,0.001149492342472679,0.1505831016728412,Below Average,0.00013144091153241964
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,LB,0.0011224311431815804,0.010634842708244932,Below Average,0.00012834654668060074
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,BN,0.0010171302179378325,0.12697063630093855,Below Average,0.0001163057099670022
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,HR,0.00048147121837205256,0.008231290150362034,Below Average,5.505475198148301e-05
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,BG,0.0004722499521054747,0.00851994166072099,Below Average,5.400032856448582e-05
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,LT,0.0004440243657187752,0.09207513020352381,Below Average,5.0772819631956315e-05
